id,streaming_service,type,title,available_countries,listed_in,main_genre,release_year,imdb_rating,imdb_num_votes
e18744,Netflix,Movie,Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,,"Action, Comedy, Crime",Action,2020,6.1,272851
e18752,Netflix,Movie,Parasite,,"Drama, Thriller",Drama,2019,8.5,1046291
e18775,Netflix,Movie,Triangle of Sadness,,"Comedy, Drama",Comedy,2022,7.3,200064
e18777,Netflix,Movie,The Resistance Banker,,"Biography, Drama, War",Biography,2018,6.9,11048
e18784,Netflix,Movie,Never Grow Old,,"Drama, Western",Drama,2019,6,5144
e18785,Netflix,Movie,La boda de Valentina,,"Comedy, Romance",Comedy,2018,4.7,770
e18796,Netflix,Movie,Adam,,Drama,Drama,2018,6.4,138
e18806,Netflix,Movie,Dora and the Lost City of Gold,,"Action, Adventure, Comedy",Action,2019,6.1,36762
e18825,Netflix,Movie,The Wedding Guest,,"Action, Thriller",Action,2018,5.8,6986
e18827,Netflix,Movie,Primal,,"Action, Thriller",Action,2019,4.9,11891
e18853,Netflix,Movie,Escape from Pretoria,,"Action, Biography, Crime",Action,2020,6.8,46668
e18869,Netflix,Movie,She Came to Me,,"Comedy, Drama, Music",Comedy,2023,6,7974
e18876,Netflix,Movie,Sabrina,,"Horror, Thriller",Horror,2018,4.2,2116
e18879,Netflix,Movie,Big Brother,,"Action, Comedy, Drama",Action,2018,6.3,3758
e18880,Netflix,Movie,Si saben cómo me pongo ¿pa' qué me invitan?,,Comedy,Comedy,2018,4.5,257
e18882,Netflix,Movie,The Mule,,"Crime, Drama, Thriller",Crime,2018,7,159659
e18887,Netflix,Movie,I Want to Eat Your Pancreas,,"Animation, Drama, Family",Animation,2018,8.1,28977
e18893,Netflix,Movie,Motherless Brooklyn,,"Crime, Drama, Mystery",Crime,2019,6.8,64575
e18896,Netflix,Movie,All Is Well,,Drama,Drama,2018,6.4,1697
e18897,Netflix,Movie,The King,,"Biography, Drama, History",Biography,2019,7.3,163595
e18898,Netflix,Movie,Empowered,,Comedy,Comedy,2018,5.7,2687
e18920,Netflix,Movie,Comic Sans,,"Comedy, Drama, Romance",Comedy,2018,6.9,1315
e18929,Netflix,Movie,Five Nights at Freddy's,,"Horror, Mystery, Thriller",Horror,2023,5.4,110207
e18933,Netflix,Movie,Whitney,,"Biography, Documentary, Drama",Biography,2018,7.3,8174
e18947,Netflix,Movie,Falling for Figaro,,"Comedy, Romance",Comedy,2020,6.5,4645
e18967,Netflix,Movie,Alone,,"Drama, Mystery, Thriller",Drama,2020,6.2,32943
e18987,Netflix,Movie,The Good Liar,,"Crime, Drama, Mystery",Crime,2019,6.7,51330
e18999,Netflix,Movie,Crawl,,"Action, Horror, Thriller",Action,2019,6.1,98363
e19005,Netflix,Movie,Jumanji: The Next Level,,"Action, Adventure, Comedy",Action,2019,6.6,300472
e19025,Netflix,Movie,One Cut of the Dead,,"Comedy, Drama, Horror",Comedy,2017,7.6,32470
e19041,Netflix,Movie,The Hunt,,"Action, Horror, Thriller",Action,2020,6.6,142120
e19071,Netflix,Movie,Haunt,,"Horror, Thriller",Horror,2019,6.3,42487
e19094,Netflix,Movie,Believer,,"Action, Crime, Thriller",Action,2018,6.6,5129
e19097,Netflix,Movie,Pain and Glory,,Drama,Drama,2019,7.5,65282
e19114,Netflix,Movie,King of Thieves,,"Biography, Crime, Drama",Biography,2018,5.5,17036
e19127,Netflix,Movie,Annabelle Comes Home,,"Horror, Mystery, Thriller",Horror,2019,5.9,92389
e19140,Netflix,Movie,The Courier,,"Drama, History, Mystery",Drama,2020,7.2,78076
e19147,Netflix,Movie,Peter Rabbit 2: The Runaway,,"Adventure, Animation, Comedy",Adventure,2021,6.2,15620
e19151,Netflix,Movie,The Gentlemen,,"Action, Crime",Action,2019,7.8,429676
e19155,Netflix,Movie,The Forgiven,,Drama,Drama,2021,6.1,10631
e19158,Netflix,Movie,Running with the Devil,,"Crime, Drama, Thriller",Crime,2019,5.4,10924
e19161,Netflix,Movie,Dragon Rider,,"Adventure, Animation, Comedy",Adventure,2020,5.7,2251
e19163,Netflix,Movie,Checkered Ninja,,"Action, Adventure, Animation",Action,2018,7.1,6790
e19174,Netflix,Movie,Greenland,,"Action, Thriller",Action,2020,6.4,144697
e19181,Netflix,Movie,The Many Saints of Newark,,"Crime, Drama",Crime,2021,6.3,66087
e19190,Netflix,Movie,Ya veremos,,Drama,Drama,2018,5.8,785
e19213,Netflix,Movie,Morbius,,"Action, Adventure, Horror",Action,2022,5.1,162479
e19219,Netflix,Movie,After the Wedding,,Drama,Drama,2019,6.3,8971
e19226,Netflix,Movie,Mama's Boy,,Comedy,Comedy,2018,6.2,1639
e19232,Netflix,Movie,LasseMajas detektivbyrå - Det första mysteriet,,"Adventure, Family",Adventure,2018,5.7,338
e19246,Netflix,Movie,The Way Back,,"Drama, Sport",Drama,2020,6.7,54545
e19260,Netflix,Movie,Midsommar,,"Drama, Horror, Mystery",Drama,2019,7.1,442698
e19292,Netflix,Movie,The Shiny Shrimps,,"Comedy, Drama, Sport",Comedy,2019,6.5,3149
e19300,Netflix,Movie,Child's Play,,"Drama, Horror, Sci-Fi",Drama,2019,5.7,58388
e19309,Netflix,Movie,Get Her... If You Can,,"Comedy, Romance",Comedy,2019,5.5,755
e19313,Netflix,Movie,Blinded by the Light,,"Comedy, Drama, Music",Comedy,2019,6.9,27898
e19337,Netflix,Movie,My Masterpiece,,"Comedy, Drama",Comedy,2018,7.1,7820
e19339,Netflix,Movie,Brian Banks,,"Biography, Drama, Sport",Biography,2018,7.2,10429
e19349,Netflix,Movie,Cats,,"Comedy, Drama, Family",Comedy,2019,2.8,57394
e19359,Netflix,Movie,Can You Keep a Secret?,,"Comedy, Romance",Comedy,2019,5.4,21993
e19377,Netflix,Movie,Hide and Seek,,Comedy,Comedy,2018,6.2,111
e19385,Netflix,Movie,Joy,,Drama,Drama,2018,6.6,1487
e19387,Netflix,Movie,Fantasy Island,,"Fantasy, Horror, Mystery",Fantasy,2020,4.9,61378
e19391,Netflix,Movie,DC League of Super-Pets,,"Action, Adventure, Animation",Action,2022,7,78486
e19392,Netflix,Movie,The Grizzlies,,"Biography, Drama, Sport",Biography,2018,7.5,2869
e19397,Netflix,Movie,City Hunter: Shinjuku Private Eyes,,"Action, Animation, Comedy",Action,2019,6.4,872
e19401,Netflix,Movie,On the Run,,"Crime, Drama, Thriller",Crime,2018,4.5,188
e19405,Netflix,Movie,Hustlers,,"Comedy, Crime, Drama",Comedy,2019,6.3,110185
e19408,Netflix,Movie,Easy Lessons,,Documentary,Documentary,2018,7,255
e19467,Netflix,Movie,The Nest,,"Drama, Romance, Thriller",Drama,2020,6.3,19879
e19469,Netflix,Movie,Po cem muzi touzí,,"Comedy, Fantasy, Romance",Comedy,2018,6,516
e19473,Netflix,Movie,Everything Everywhere All at Once,,"Action, Adventure, Comedy",Action,2022,7.8,574804
e19488,Netflix,Movie,Knives Out,,"Comedy, Crime, Drama",Comedy,2019,7.9,811222
e19496,Netflix,Movie,Maggie,,"Comedy, Drama, Mystery",Comedy,2018,6.1,618
e19562,Netflix,Movie,Happy Together,,"Comedy, Drama",Comedy,2018,5.4,24
e19565,Netflix,Movie,Black Christmas,,"Horror, Mystery, Thriller",Horror,2019,3.5,20669
e19583,Netflix,Movie,100% Coco New York,,Comedy,Comedy,2019,5.4,156
e19591,Netflix,Movie,Honest Thief,,"Action, Crime, Drama",Action,2020,6,60228
e19603,Netflix,Movie,Perfect Strangers,,Comedy,Comedy,2018,6.6,2039
e19609,Netflix,Movie,The Lost Daughter,,Drama,Drama,2021,6.7,78231
e19619,Netflix,Movie,Cigüeñas,,Drama,Drama,2018,5.2,14
e19620,Netflix,Movie,Mirreyes contra Godínez,,Comedy,Comedy,2019,5.3,1527
e19621,Netflix,Movie,Swing Kids,,"Drama, Musical, War",Drama,2018,7.5,3034
e19626,Netflix,Movie,Unstoppable,,"Action, Comedy, Crime",Action,2018,6.6,6185
e19639,Netflix,Movie,My Best Friend's Wedding,,Comedy,Comedy,2019,4.3,690
e19641,Netflix,Movie,The Waiter,,"Comedy, Crime, Drama",Comedy,2018,6,1530
e19651,Netflix,Movie,Coborâm la prima,,Drama,Drama,2018,6.9,851
e19663,Netflix,Movie,All Is True,,"Biography, Drama, History",Biography,2018,6.3,5706
e19667,Netflix,Movie,The Color Purple,,"Drama, Musical",Drama,2023,6.8,18900
e19677,Netflix,Movie,The Green Knight,,"Adventure, Drama, Fantasy",Adventure,2021,6.6,125008
e19737,Netflix,Movie,Blue Beetle,,"Action, Adventure, Sci-Fi",Action,2023,5.9,107279
e19749,Netflix,Movie,Happy New Year,,"Comedy, Drama",Comedy,2018,7,2832
e19760,Netflix,Movie,Kölcsönlakás,,"Comedy, Romance",Comedy,2019,3.9,1159
e19770,Netflix,Movie,Extreme Job,,"Comedy, Crime",Comedy,2019,7.1,14195
e19772,Netflix,Movie,The Guilty,,"Crime, Drama, Thriller",Crime,2021,6.3,160605
e19773,Netflix,Movie,The Dry,,"Crime, Drama, Mystery",Crime,2020,6.8,36566
e19782,Netflix,Movie,Weathering with You,,"Animation, Drama, Fantasy",Animation,2019,7.5,62058
e19786,Netflix,Movie,Wolf,,"Action, Thriller, War",Action,2018,6.7,5007
e19831,Netflix,Movie,The Juror,,Drama,Drama,2019,7.3,1190
e19846,Netflix,Movie,Exit,,Comedy,Comedy,2019,7,8110
e19856,Netflix,Movie,Aquaman and the Lost Kingdom,,"Action, Adventure, Fantasy",Action,2023,5.6,104810
e19888,Netflix,Movie,I Can Quit Whenever I Want,,Comedy,Comedy,2019,5.6,2032
e19904,Netflix,Movie,The Traitor,,"Biography, Crime, Drama",Biography,2019,7.1,13760
e19907,Netflix,Movie,The Call,,"Crime, Horror, Mystery",Crime,2020,7.1,47837
e19916,Netflix,Movie,Patria,,"Documentary, History",Documentary,2019,7.1,162
e19925,Netflix,Movie,Last Night in Soho,,"Drama, Horror, Mystery",Drama,2021,7,189559
e19936,Netflix,Movie,Blanquita,,Drama,Drama,2022,6.3,385
e19943,Netflix,Movie,Unbroken,,Documentary,Documentary,2019,8.5,670
e19947,Netflix,Movie,Those Who Wish Me Dead,,"Action, Drama, Thriller",Action,2021,6,75693
e19950,Netflix,Movie,Reminiscence,,"Mystery, Romance, Sci-Fi",Mystery,2021,5.9,68636
e19955,Netflix,Movie,Valentine's Day,,"Action, Adventure, Comedy",Action,2019,7,3657
e19960,Netflix,Movie,Cindy La Regia,,Comedy,Comedy,2020,6,1734
e19965,Netflix,Movie,Another Round,,Drama,Drama,2020,7.7,210513
e19983,Netflix,Movie,Deliver Us from Evil,,"Action, Crime, Thriller",Action,2020,6.8,6893
e19988,Netflix,Movie,The Misfits,,"Adventure, Comedy, Thriller",Adventure,2021,4.5,14517
e20005,Netflix,Movie,The Last Serb in Croatia,,"Adventure, Comedy, Horror",Adventure,2019,5.9,1989
e20006,Netflix,Movie,Firebrand,,Drama,Drama,2019,5.3,320
e20007,Netflix,Movie,Sisters,,Drama,Drama,2020,5.3,192
e20010,Netflix,Movie,438 Days,,"Drama, Thriller",Drama,2019,6.7,3660
e20014,Netflix,Movie,Sadako,,Horror,Horror,2019,4.3,1208
e20018,Netflix,Movie,Over Fingers,,"Comedy, Romance, Sport",Comedy,2019,5.4,337
e20019,Netflix,Movie,Judas and the Black Messiah,,"Biography, Drama, History",Biography,2021,7.4,94413
e20037,Netflix,Movie,Escape Room: Tournament of Champions,,"Action, Adventure, Horror",Action,2021,5.7,64012
e20038,Netflix,Movie,Clifford the Big Red Dog,,"Adventure, Comedy, Family",Adventure,2021,5.9,17895
e20040,Netflix,Movie,The Coldest Game,,"History, Sport, Thriller",History,2019,6.2,13066
e20053,Netflix,Movie,Pee Nak,,"Comedy, Horror",Comedy,2019,4.7,589
e20064,Netflix,Movie,School Life,,"Comedy, Drama",Comedy,2019,6.5,3464
e20094,Netflix,Movie,Even Mice Belong in Heaven,,"Adventure, Animation, Comedy",Adventure,2021,6.7,859
e20109,Netflix,Movie,Little Vampire,,"Animation, Family, Fantasy",Animation,2020,6.4,585
e20119,Netflix,Movie,Jiu Jitsu,,"Action, Sci-Fi, Thriller",Action,2020,2.9,10892
e20121,Netflix,Movie,The Hater,,"Drama, Thriller",Drama,2020,7.1,18158
e20133,Netflix,Movie,The Marriage Escape,,"Comedy, Drama",Comedy,2020,7.4,3441
e20138,Netflix,Movie,The Trap,,Comedy,Comedy,2019,4.3,2025
e20150,Netflix,Movie,A Piece of My Heart,,"Comedy, Musical, Romance",Comedy,2019,5.4,1535
e20160,Netflix,Movie,The Lady Terrorist,,"Comedy, Crime, Drama",Comedy,2019,6.3,511
e20175,Netflix,Movie,Shazam! Fury of the Gods,,"Action, Adventure, Comedy",Action,2023,5.9,134657
e20177,Netflix,Movie,One Night,,"Drama, Family",Drama,2019,6.5,471
e20187,Netflix,Movie,La belle époque,,"Comedy, Drama, Fantasy",Comedy,2019,7.4,20914
e20206,Netflix,Movie,Voyagers,,"Adventure, Mystery, Sci-Fi",Adventure,2021,5.5,28690
e20217,Netflix,Movie,Perhaps Love,,"Comedy, Romance",Comedy,2021,6.1,205
e20222,Netflix,Movie,The Immortal,,"Crime, Drama, Thriller",Crime,2019,6.8,7859
e20236,Netflix,Movie,Diva,,"Drama, Mystery, Thriller",Drama,2020,5.4,376
e20237,Netflix,Movie,I Care a Lot,,"Comedy, Crime, Drama",Comedy,2020,6.4,152936
e20245,Netflix,Movie,The Little Things,,"Crime, Drama, Mystery",Crime,2021,6.3,133780
e20250,Netflix,Movie,Innocence,,"Crime, Drama, Thriller",Crime,2020,6.6,2049
e20257,Netflix,Movie,Horizon Line,,"Adventure, Drama, Horror",Adventure,2020,4.8,12128
e20262,Netflix,Movie,Spiral,,"Horror, Mystery, Thriller",Horror,2021,5.2,72591
e20299,Netflix,Movie,Lost in the Night,,"Drama, Thriller",Drama,2023,6.1,1013
e20302,Netflix,Movie,10 Days with Dad,,"Comedy, Family",Comedy,2020,5.4,1365
e20303,Netflix,Movie,To Catch a Killer,,"Action, Crime, Drama",Action,2023,6.6,50147
e20305,Netflix,Movie,Beowulf,,Documentary,Documentary,2007,7.9,34
e20313,Netflix,Movie,Voice of Silence,,"Drama, Crime",Drama,2020,6.5,1978
e20322,Netflix,Movie,Held for Ransom,,"Biography, Drama, Thriller",Biography,2019,7.6,5173
e20337,Netflix,Movie,Under the Boardwalk,,"Adventure, Animation, Comedy",Adventure,2023,5.9,1151
e20340,Netflix,Movie,Sonic the Hedgehog 2,,"Action, Adventure, Comedy",Action,2022,6.5,104477
e20345,Netflix,Movie,Petite Maman,,"Drama, Fantasy",Drama,2021,7.4,19257
e20346,Netflix,Movie,The Electrical Life of Louis Wain,,"Biography, Drama, History",Biography,2021,6.8,22110
e20363,Netflix,Movie,Martha,,Documentary,Documentary,2024,7.2,3918
e20368,Netflix,Movie,The Policeman's Lineage,,"Action, Crime, Drama",Action,2022,6.1,1026
e20372,Netflix,Movie,Upon Open Sky,,"Crime, Drama",Crime,2023,6.2,366
e20373,Netflix,Movie,Smile,,"Horror, Mystery, Thriller",Horror,2022,6.5,210889
e20405,Netflix,Movie,The Courier,,"Action, Crime, Drama",Action,2019,4.8,12045
e20432,Netflix,Movie,Soof 3,,"Comedy, Drama",Comedy,2022,6.5,916
e20442,Netflix,Movie,Outback,,"Drama, Horror, Thriller",Drama,2019,5,2615
e20446,Netflix,Movie,King Richard,,"Biography, Drama, Sport",Biography,2021,7.5,145819
e20448,Netflix,Movie,Elvis,,"Biography, Drama, Music",Biography,2022,7.3,249150
e20451,Netflix,Movie,Her Blue Sky,,"Animation, Drama, Family",Animation,2019,6.8,1856
e20457,Netflix,Movie,Meg 2: The Trench,,"Action, Adventure, Horror",Action,2023,5,91238
e20467,Netflix,Movie,Armageddon Time,,Drama,Drama,2022,6.5,17091
e20470,Netflix,Movie,Beast,,"Drama, Romance, Short",Drama,2011,6.3,71
e20474,Netflix,Movie,Life Is Beautiful,,"Drama, Musical, Romance",Drama,2022,6.6,371
e20477,Netflix,Movie,Halloween Ends,,"Drama, Horror, Mystery",Drama,2022,5,77790
e20500,Netflix,Movie,Collective,,"Crime, Documentary",Crime,2019,8.1,13858
e20511,Netflix,Movie,The Diary of Diana B,,"Biography, Drama, History",Biography,2019,7.4,1589
e20516,Netflix,Movie,Adiós,,"Action, Adventure, Drama",Action,2019,6.1,2238
e20518,Netflix,Movie,Don't Worry Darling,,"Drama, Mystery, Thriller",Drama,2022,6.3,162917
e20519,Netflix,Movie,Malignant,,"Crime, Horror, Mystery",Crime,2021,6.2,115955
e20523,Netflix,Movie,The Legend of Hei,,"Action, Adventure, Animation",Action,2019,7.3,2594
e20539,Netflix,Movie,Minte-mã frumos în Centrul Vechi,,"Comedy, Romance",Comedy,2016,5.4,164
e20567,Netflix,Movie,The Last Vermeer,,"Drama, War",Drama,2019,6.7,6231
e20575,Netflix,Movie,Kallang Roar the Movie,,Sport,Sport,2008,5.6,31
e20613,Netflix,Movie,Dog,,"Comedy, Drama",Comedy,2022,6.5,49149
e20621,Netflix,Movie,Unforgettable,,Drama,Drama,2019,7.4,381
e20633,Netflix,Movie,Wild Mountain Thyme,,"Comedy, Drama, Romance",Comedy,2020,5.7,12951
e20644,Netflix,Movie,The Contractor,,"Action, Drama, Thriller",Action,2022,5.8,32174
e20645,Netflix,Movie,Queenpins,,"Comedy, Crime",Comedy,2021,6.4,27407
e20653,Netflix,Movie,Mama,,"Drama, Short",Drama,2013,6.7,12
e20654,Netflix,Movie,The Vault,,"Action, Thriller",Action,2021,6.4,33480
e20660,Netflix,Movie,Wrong Turn,,"Horror, Thriller",Horror,2021,5.6,39151
e20662,Netflix,Movie,If I Were Rich Man,,Comedy,Comedy,2019,5,1655
e20672,Netflix,Movie,Marita,,Drama,Drama,2017,6.2,489
e20678,Netflix,Movie,House Party,,Comedy,Comedy,2023,4.4,4648
e20705,Netflix,Movie,Trainwreck,,Animation,Animation,2018,,
e20708,Netflix,Movie,Alone,,"Drama, Romance, Short",Drama,2018,9.1,16
e20709,Netflix,Movie,Madame Web,,"Action, Adventure, Sci-Fi",Action,2024,4,99054
e20711,Netflix,Movie,The Marksman,,"Action, Drama, Thriller",Action,2021,5.7,45867
e20719,Netflix,Movie,Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,,"Action, Adventure, Animation",Action,2020,8.2,82328
e20722,Netflix,Movie,Pig,,"Drama, Mystery",Drama,2021,6.9,97695
e20725,Netflix,Movie,Seoul Station,,Documentary,Documentary,2013,,
e20728,Netflix,Movie,The Last Voyage of the Demeter,,"Fantasy, Horror, Thriller",Fantasy,2023,6.1,61644
e20738,Netflix,Movie,Moving On,,Drama,Drama,2019,6.9,844
e20739,Netflix,Movie,King Kong,,"Action, Adventure, Comedy",Action,1962,6.3,57
e20759,Netflix,Movie,Vlastníci,,"Comedy, Drama",Comedy,2019,7.2,1191
e20761,Netflix,Movie,Miracle in Cell No. 7,,Drama,Drama,2019,8.2,58770
e20803,Netflix,Movie,Bleach,,"Drama, Short",Drama,2016,,
e20813,Netflix,Movie,Underworld,,"Comedy, Crime, Drama",Comedy,2019,5.7,262
e20822,Netflix,Movie,Supernova,,"Drama, Romance",Drama,2020,6.9,15315
e20824,Netflix,Movie,Happy New Year,,"Comedy, Romance",Comedy,2019,5.2,286
e20837,Netflix,Movie,Stand by Me,,"Comedy, Romance",Comedy,2019,5.8,91
e20840,Netflix,Movie,Psycho,,"Crime, Thriller",Crime,2020,6.1,4054
e20845,Netflix,Movie,Asterix & Obelix: The Middle Kingdom,,"Adventure, Comedy, Family",Adventure,2023,5.1,11849
e20861,Netflix,Movie,Dampyr,,"Fantasy, Horror",Fantasy,2022,5.3,3180
e20866,Netflix,Movie,Sahara,,"Drama, Short",Drama,2018,,
e20868,Netflix,Movie,The Mauritanian,,"Biography, Crime, Drama",Biography,2021,7.5,66883
e20881,Netflix,Movie,The Duke,,"Biography, Comedy, Crime",Biography,2020,6.9,15019
e20884,Netflix,Movie,Reunion,,"Comedy, Romance",Comedy,2019,6.5,979
e20888,Netflix,Movie,The Ice Road,,"Action, Adventure, Thriller",Action,2021,5.6,51864
e20889,Netflix,Movie,They Shot the Piano Player,,"Animation, Drama, History",Animation,2023,6.6,850
e20890,Netflix,Movie,The Boy,,"Drama, Romance",Drama,2014,,
e20893,Netflix,Movie,Scream,,"Horror, Mystery, Thriller",Horror,2022,6.3,172067
e20902,Netflix,Movie,Black Night,,"Crime, Drama, Thriller",Crime,2022,6.9,1856
e20903,Netflix,Movie,The Machine,,"Action, Comedy",Action,2023,5.7,16998
e20904,Netflix,Movie,Karel,,"Biography, Documentary",Biography,2020,7.4,184
e20928,Netflix,Movie,Sweethearts,,"Comedy, Drama, Romance",Comedy,2020,5.7,245
e20966,Netflix,Movie,The Zone,,Action,Action,2016,,
e20978,Netflix,Movie,Oppenheimer,,"Biography, Drama, History",Biography,2023,8.3,865133
e20980,Netflix,Movie,Dumb Money,,"Biography, Comedy, Drama",Biography,2023,6.9,55531
e20982,Netflix,Movie,She Said,,"Drama, History",Drama,2022,7.3,46054
e20987,Netflix,Movie,Nightsiren,,"Drama, Horror, Mystery",Drama,2022,6,1062
e20988,Netflix,Movie,IT - A COISA - VERSÃO BRASILEIRA,,"Horror, Comedy",Horror,2017,,
e20995,Netflix,Movie,Aftersun,,Drama,Drama,2022,7.6,112064
e21004,Netflix,Movie,Little Red Riding Hood,,"Drama, Documentary",Drama,2009,,
e21014,Netflix,Movie,Spree,,"Comedy, Crime, Horror",Comedy,2020,5.9,18156
e21016,Netflix,Movie,Disclosure,,Documentary,Documentary,2020,8.2,6266
e21026,Netflix,Movie,Devotion,,"Action, Biography, Drama",Action,2022,6.6,30376
e21041,Netflix,Movie,I Run to You,,"Comedy, Romance",Comedy,2022,6.4,2098
e21052,Netflix,Movie,Post Mortem,,"Horror, Mystery, Thriller",Horror,2020,5.5,3825
e21082,Netflix,Movie,The Wishmas Tree,,"Animation, Family, Fantasy",Animation,2019,4.9,335
e21112,Netflix,Movie,Made in Italy,,"Comedy, Drama, Romance",Comedy,2020,6,12005
e21119,Netflix,Movie,The Worst Person in the World,,"Comedy, Drama, Romance",Comedy,2021,7.7,109507
e21122,Netflix,Movie,Night Shift,,"Crime, Drama, Thriller",Crime,2020,5.4,2183
e21148,Netflix,Movie,The First Time 3,,"Drama, Romance",Drama,2019,,
e21157,Netflix,Movie,Det hopfällbara slottet,,"Drama, Musical",Drama,1968,,
e21158,Netflix,Movie,Open Season,,"Drama, Thriller",Drama,2020,6.1,226
e21184,Netflix,Movie,Eileen,,"Drama, Mystery, Romance",Drama,2023,5.9,17078
e21188,Netflix,Movie,Silent Night,,"Comedy, Drama, Horror",Comedy,2021,5.8,22740
e21217,Netflix,Movie,Limitless,,Documentary,Documentary,2017,7,98
e21238,Netflix,Movie,Official Competition,,"Comedy, Drama",Comedy,2021,7,16312
e21242,Netflix,Movie,Shadowplay,,"Thriller, Drama",Thriller,2020,,
e21246,Netflix,Movie,The Bohemian,,"Biography, Drama, History",Biography,2022,6.7,769
e21254,Netflix,Movie,Legacy,,"Drama, Thriller",Drama,2019,6.5,467
e21278,Netflix,Movie,Wolf,,"Drama, Mystery, Thriller",Drama,2021,5.1,12927
e21286,Netflix,Movie,Mean Girls,,"Comedy, Musical",Comedy,2024,5.6,36598
e21321,Netflix,Movie,Tad the Lost Explorer and the Emerald Tablet,,"Adventure, Animation, Comedy",Adventure,2022,6,2311
e21327,Netflix,Movie,Astral,,Fantasy,Fantasy,2010,7.1,11
e21329,Netflix,Movie,The Mask of Zorro,,"Action, Adventure",Action,2000,6.2,18
e21330,Netflix,Movie,Marmaduke,,"Adventure, Animation, Comedy",Adventure,2022,3.4,5234
e21332,Netflix,Movie,HIT,,"Crime, Drama, Mystery",Crime,2020,7.6,8086
e21334,Netflix,Movie,The Waiter,,Comedy,Comedy,2021,5.5,529
e21349,Netflix,Movie,We Broke Up,,"Comedy, Drama",Comedy,2021,5.2,1525
e21361,Netflix,Movie,Red,,"Action, Crime, Drama",Action,2021,6.5,2813
e21377,Netflix,Movie,Vengeance,,"Comedy, Music, Mystery",Comedy,2022,6.8,39756
e21449,Netflix,Movie,The Girl on the Train,,"Crime, Drama, Mystery",Crime,2021,4,15213
e21461,Netflix,Movie,Tokyo Revengers,,"Action, Crime, Drama",Action,2021,6.5,2084
e21474,Netflix,Movie,Whisper of the Heart,,Drama,Drama,2022,5.6,187
e21486,Netflix,Movie,The Good Traitor,,"Biography, Drama, War",Biography,2020,6.3,1727
e21498,Netflix,Movie,Red,,"Drama, Romance",Drama,2020,6.2,287
e21546,Netflix,Movie,A Monster Calls,,Drama,Drama,2018,,
e21561,Netflix,Movie,Alice,,"Crime, Drama, Thriller",Crime,2022,5.6,3544
e21573,Netflix,Movie,Mr. Malcolm's List,,"Comedy, Drama, Romance",Comedy,2022,6,6171
e21576,Netflix,Movie,Spencer,,"Biography, Drama",Biography,2021,6.5,79530
e21589,Netflix,Movie,The Phantom of the Open,,"Biography, Comedy, Drama",Biography,2021,7,8455
e21596,Netflix,Movie,Kandahar,,"Action, Drama, Thriller",Action,2023,6.1,39967
e21598,Netflix,Movie,Meeting the Giant,,Drama,Drama,2014,,
e21606,Netflix,Movie,A Nice Girl Like You,,"Comedy, Romance",Comedy,2020,5.2,8170
e21612,Netflix,Movie,Reunion,,"Horror, Mystery, Thriller",Horror,2020,4.4,795
e21617,Netflix,Movie,Life as It Should Be,,"Comedy, Drama",Comedy,2020,5.7,1010
e21629,Netflix,Movie,Songbird,,"Drama, Sci-Fi, Thriller",Drama,2020,4.8,12117
e21642,Netflix,Movie,Heart of Stone,,"Action, Crime, Thriller",Action,2023,5.7,64525
e21647,Netflix,Movie,"Confess, Fletch",,"Comedy, Crime, Mystery",Comedy,2022,6.4,25499
e21648,Netflix,Movie,The Cursed,,"Horror, Thriller",Horror,2021,5.9,927
e21670,Netflix,Movie,Fearless,,"Animation, Comedy, Family",Animation,2020,5,2041
e21678,Netflix,Movie,Známi neznámi,,"Comedy, Drama",Comedy,2021,6.4,343
e21715,Netflix,Movie,Shoky & Morthy: Last Big Thing,,"Comedy, Mystery, Thriller",Comedy,2021,5.9,267
e21723,Netflix,Movie,Diana,,"Biography, Drama, Musical",Biography,2021,4.4,1539
e21731,Netflix,Movie,Happy Together,,Comedy,Comedy,1997,7.1,18
e21754,Netflix,Movie,Broker,,"Comedy, Crime, Drama",Comedy,2022,7.1,18815
e21764,Netflix,Movie,Parents d'élèves,,"Comedy, Romance",Comedy,2020,6,671
e21767,Netflix,Movie,Copshop,,"Action, Thriller",Action,2021,6.2,41746
e21768,Netflix,Movie,Omohide poro poro,,"Adventure, Comedy, Drama",Adventure,2021,,
e21774,Netflix,Movie,Operation Fortune: Ruse de Guerre,,"Action, Comedy, Thriller",Action,2023,6.3,99075
e21791,Netflix,Movie,Bad Education,,"Crime, Thriller",Crime,2022,6.3,405
e21795,Netflix,Movie,The Revenge of the Shiny Shrimps,,Comedy,Comedy,2022,6.3,515
e21800,Netflix,Movie,Sin City,,"Drama, Mystery, Thriller",Drama,2019,3.3,49
e21816,Netflix,Movie,After We Fell,,"Drama, Romance",Drama,2021,4.8,22468
e21835,Netflix,Movie,The Fall Guy,,"Action, Comedy, Drama",Action,2024,6.8,216022
e21846,Netflix,Movie,Asteroid City,,"Comedy, Drama, Romance",Comedy,2023,6.5,129405
e21860,Netflix,Movie,Vysehrad: Fylm,,"Comedy, Sport",Comedy,2022,6.3,484
e21861,Netflix,Movie,Cry Macho,,Drama,Drama,2021,5.7,35093
e21886,Netflix,Movie,The Lost City,,"Action, Adventure, Comedy",Action,2022,6.1,168972
